section_id,book_id,source_id,parent_section_id,level,section_title,page_start,page_end,order_index,source_ref_id,source_specific_id,confidence,notes
wenbing_pdf_sec__dfd4a8347e,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f6e761e3bd,2,第三節  風溫方劑,70,,28,src_wenbing_pdf_0010062,第三節  風溫方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__c1af13b170,wenbing_pdf,wenbing_pdf,,1,第七章  春溫,80,,29,src_wenbing_pdf_0010072,第七章  春溫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__9c84c65433,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c1af13b170,2,第一節  春溫概說,80,,30,src_wenbing_pdf_0010072,第一節  春溫概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__a9a3af01f7,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c1af13b170,2,第二節  春溫辨證論治,82,,31,src_wenbing_pdf_0010074,第二節  春溫辨證論治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__a22ca49667,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c1af13b170,2,第三節  春溫方劑,83,,32,src_wenbing_pdf_0010075,第三節  春溫方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__c896959e46,wenbing_pdf,wenbing_pdf,,1,第三章  暑溫,90,,33,src_wenbing_pdf_0010082,第三章  暑溫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__cfa415077d,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c896959e46,2,第一節  暑溫概說,90,,34,src_wenbing_pdf_0010082,第一節  暑溫概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__d623c2c917,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c896959e46,2,第二節  暑溫辨證論治,91,,35,src_wenbing_pdf_0010083,第二節  暑溫辨證論治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__cc9d912cad,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__c896959e46,2,第三節  暑溫方劑,93,,36,src_wenbing_pdf_0010085,第三節  暑溫方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__7d8c1a6184,wenbing_pdf,wenbing_pdf,,1,第四章  濕溫,98,,37,src_wenbing_pdf_0010090,第四章  濕溫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__42a6034b3d,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__7d8c1a6184,2,第一節  濕溫概說,98,,38,src_wenbing_pdf_0010090,第一節  濕溫概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__5e969425ff,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__7d8c1a6184,2,第二節  濕溫辨證論治,100,,39,src_wenbing_pdf_0010092,第二節  濕溫辨證論治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__62b32c6f6c,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__7d8c1a6184,2,第三節  濕溫方劑,102,,40,src_wenbing_pdf_0010094,第三節  濕溫方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__b288794627,wenbing_pdf,wenbing_pdf,,1,第五章  伏暑,111,,41,src_wenbing_pdf_0010103,第五章  伏暑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__9ff050d853,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__b288794627,2,第一節  伏暑概說,111,,42,src_wenbing_pdf_0010103,第一節  伏暑概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__faa7e6b572,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__b288794627,2,第二節  伏暑辨證論治,112,,43,src_wenbing_pdf_0010104,第二節  伏暑辨證論治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__e20adbce4c,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__b288794627,2,第三節  伏暑方劑,113,,44,src_wenbing_pdf_0010105,第三節  伏暑方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__856fe3c433,wenbing_pdf,wenbing_pdf,,1,第六章  秋燥,117,,45,src_wenbing_pdf_0010109,第六章  秋燥,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__d70fe8cd44,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__856fe3c433,2,第一節  秋燥概說,117,,46,src_wenbing_pdf_0010109,第一節  秋燥概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__2fc3e43b24,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__856fe3c433,2,第二節  秋燥辨證論治,118,,47,src_wenbing_pdf_0010110,第二節  秋燥辨證論治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__9d56e65d25,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__856fe3c433,2,第三節  秋燥方劑,119,,48,src_wenbing_pdf_0010111,第三節  秋燥方劑,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__d7ca3306ed,wenbing_pdf,wenbing_pdf,,1,第七章  溫毒,125,,49,src_wenbing_pdf_0010117,第七章  溫毒,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__5ec5e04390,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__d7ca3306ed,2,第一節  大頭瘟,125,,50,src_wenbing_pdf_0010117,第一節  大頭瘟,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__401d957e2d,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__d7ca3306ed,2,第二節  爛喉痧,127,,51,src_wenbing_pdf_0010119,第二節  爛喉痧,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__8258466783,wenbing_pdf,wenbing_pdf,,1,第八章  溫疫,129,,52,src_wenbing_pdf_0010121,第八章  溫疫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__abc12fe3f0,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__8258466783,2,第一節  濕熱疫,130,,53,src_wenbing_pdf_0010122,第一節  濕熱疫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__33483da24f,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__8258466783,2,第二節  暑燥疫,132,,54,src_wenbing_pdf_0010124,第二節  暑燥疫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__63eb5019cf,wenbing_pdf,wenbing_pdf,,1,第九章  名著選,134,,55,src_wenbing_pdf_0010126,第九章  名著選,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__0b72b37627,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第一節  吳又可《溫疫論》,134,,56,src_wenbing_pdf_0010126,第一節  吳又可《溫疫論》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__33e2e32a81,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第二節  葉天士《溫熱論》,138,,57,src_wenbing_pdf_0010130,第二節  葉天士《溫熱論》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__1143c96f12,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第三節  葉天士《三時伏氣外感篇》,139,,58,src_wenbing_pdf_0010131,第三節  葉天士《三時伏氣外感篇》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__86528fda2a,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第四節  王士雄《溫熱經緯》,140,,59,src_wenbing_pdf_0010132,第四節  王士雄《溫熱經緯》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__f46d8e9cac,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第五節  吳鞠通《溫病條辨》,141,,60,src_wenbing_pdf_0010133,第五節  吳鞠通《溫病條辨》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__0857715a36,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__63eb5019cf,2,第六節  余師愚《疫疹一得》,142,,61,src_wenbing_pdf_0010134,第六節  余師愚《疫疹一得》,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__d43bcb97e2,wenbing_pdf,wenbing_pdf,,1,第十章  其它,143,,62,src_wenbing_pdf_0010135,第十章  其它,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__f2ea3ff363,zhengzhi_pdf,zhengzhi_pdf,,1,第一章  中醫內科學術理論的源流和發展,7,,1,src_zhengzhi_pdf_0010142,第一章  中醫內科學術理論的源流和發展,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__2466d55a3c,zhengzhi_pdf,zhengzhi_pdf,,1,第二章  辨證論治,7,,2,src_zhengzhi_pdf_0010142,第二章  辨證論治,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1b476b7baf,zhengzhi_pdf,zhengzhi_pdf,,1,第三章  臟腑病機四大要素,7,,3,src_zhengzhi_pdf_0010142,第三章  臟腑病機四大要素,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__372e92e8ca,zhengzhi_pdf,zhengzhi_pdf,,1,第四章  中醫病機的內涵與特色,7,,4,src_zhengzhi_pdf_0010142,第四章  中醫病機的內涵與特色,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__0946d396bd,zhengzhi_pdf,zhengzhi_pdf,,1,第五章  肺系病證,8,,5,src_zhengzhi_pdf_0010143,第五章  肺系病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__995f51f841,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第一節  感冒,8,,6,src_zhengzhi_pdf_0010143,第一節  感冒,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d12269c172,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第二節  鼻淵,13,,7,src_zhengzhi_pdf_0010148,第二節  鼻淵,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__36ff95aa6f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第三節  咳嗽,16,,8,src_zhengzhi_pdf_0010151,第三節  咳嗽,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__b7947066b6,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第四節  哮證,24,,9,src_zhengzhi_pdf_0010159,第四節  哮證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__f547adac5c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第五節  喘證,29,,10,src_zhengzhi_pdf_0010164,第五節  喘證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__a4c7a31d49,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第六節  肺癰,37,,11,src_zhengzhi_pdf_0010172,第六節  肺癰,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ec6939bdb0,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第七節  痰飲,40,,12,src_zhengzhi_pdf_0010175,第七節  痰飲,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1c67420242,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第八節  失音,44,,13,src_zhengzhi_pdf_0010179,第八節  失音,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__06550da5d4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__0946d396bd,2,第九節  咳血,46,,14,src_zhengzhi_pdf_0010181,第九節  咳血,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__2e949c6192,zhengzhi_pdf,zhengzhi_pdf,,1,第六章  心系病證,50,,15,src_zhengzhi_pdf_0010185,第六章  心系病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c9b53e9296,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2e949c6192,2,第一節  心悸,50,,16,src_zhengzhi_pdf_0010185,第一節  心悸,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ae27000c49,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9b53e9296,3,一、患者自覺心中跳動，心慌不安。包括驚悸和怔忡。,50,,17,src_zhengzhi_pdf_0010185,一、患者自覺心中跳動，心慌不安。包括驚悸和怔忡。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__cda94259c4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9b53e9296,3,二、怔忡多伴驚悸，驚悸日久可發展為怔忡。,50,,18,src_zhengzhi_pdf_0010185,二、怔忡多伴驚悸，驚悸日久可發展為怔忡。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5ed51f70c6,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2e949c6192,2,第二節  心痛（胸痹）,57,,19,src_zhengzhi_pdf_0010192,第二節  心痛（胸痹）,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__b1fcb0a909,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2e949c6192,2,第三節  不寐,65,,20,src_zhengzhi_pdf_0010200,第三節  不寐,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__7169d9b54a,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2e949c6192,2,第四節  癲狂---,72,,21,src_zhengzhi_pdf_0010207,第四節  癲狂---,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__a1df016aff,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2e949c6192,2,第五節  癲癎,78,,22,src_zhengzhi_pdf_0010213,第五節  癲癎,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__4da89b8ff1,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__a1df016aff,3,一、治分新久：大抵癇證初發，多為陽癇，治以熄風滌痰瀉火為主。,80,,23,src_zhengzhi_pdf_0010215,一、治分新久：大抵癇證初發，多為陽癇，治以熄風滌痰瀉火為主。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__44a29c3c62,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__a1df016aff,3,二、本病發作期，無論陽癇、陰癇，均當以開竅定癇為急務。,80,,24,src_zhengzhi_pdf_0010215,二、本病發作期，無論陽癇、陰癇，均當以開竅定癇為急務。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__bfad031eda,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__a1df016aff,3,三、治癇當重行痰，而行痰又當順氣。頑痰膠固，需辛溫開導，痰熱膠著須清化降火。,80,,25,src_zhengzhi_pdf_0010215,三、治癇當重行痰，而行痰又當順氣。頑痰膠固，需辛溫開導，痰熱膠著須清化降火。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__adeac7b927,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__a1df016aff,3,四、要言之，本病治療主要在風、痰、火、虛四字。,80,,26,src_zhengzhi_pdf_0010215,四、要言之，本病治療主要在風、痰、火、虛四字。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__199cd937bf,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__a1df016aff,3,一、歷代醫家治療上多主張癲癇發作時先行針刺。,80,,27,src_zhengzhi_pdf_0010215,一、歷代醫家治療上多主張癲癇發作時先行針刺。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5eb2b93285,zhengzhi_pdf,zhengzhi_pdf,,1,第七章  脾胃系病證,84,,28,src_zhengzhi_pdf_0010219,第七章  脾胃系病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__a7aa36476e,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第一節  嘔吐,84,,29,src_zhengzhi_pdf_0010219,第一節  嘔吐,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d25203e9c4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第二節  吐酸(附：嘈雜),89,,30,src_zhengzhi_pdf_0010224,第二節  吐酸(附：嘈雜),pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__6a240fde30,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第三節  呃逆(附：噯氣),93,,31,src_zhengzhi_pdf_0010228,第三節  呃逆(附：噯氣),pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__3339a56fa0,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第四節  胃痛(附：痞病),97,,32,src_zhengzhi_pdf_0010232,第四節  胃痛(附：痞病),pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__9025ba009c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,一、 辨緩急,99,,33,src_zhengzhi_pdf_0010234,一、 辨緩急,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__a5ef329c25,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,二、 辨寒熱,99,,34,src_zhengzhi_pdf_0010234,二、 辨寒熱,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__fb86aee7e6,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,三、 辨氣血,99,,35,src_zhengzhi_pdf_0010234,三、 辨氣血,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__fe876c711a,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,一、 胃痛而脹，大便閉結不通者多實；痛而不脹，大便不閉結者多虛；,107,,36,src_zhengzhi_pdf_0010242,一、 胃痛而脹，大便閉結不通者多實；痛而不脹，大便不閉結者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__4e6eeab137,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,二、 喜涼者多實；喜溫者多虛；,107,,37,src_zhengzhi_pdf_0010242,二、 喜涼者多實；喜溫者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__14fa2f83f4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,三、 拒按者多實；喜按者多虛；,107,,38,src_zhengzhi_pdf_0010242,三、 拒按者多實；喜按者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__3a341884e3,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,四、 食後痛甚者多實；飢則腹痛者多虛；,107,,39,src_zhengzhi_pdf_0010242,四、 食後痛甚者多實；飢則腹痛者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__72a69fd99f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,五、 脈實氣逆耆多實；脈虛氣少者多虛；,107,,40,src_zhengzhi_pdf_0010242,五、 脈實氣逆耆多實；脈虛氣少者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__3bc686668f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,六、 痛劇而堅，固定不移者多實；痛徐而緩，痛處不定者多虛；,107,,41,src_zhengzhi_pdf_0010242,六、 痛劇而堅，固定不移者多實；痛徐而緩，痛處不定者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__da66ee44a5,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,七、 新病體壯者多實；久病體衰者多虛；,107,,42,src_zhengzhi_pdf_0010242,七、 新病體壯者多實；久病體衰者多虛；,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__43faf0c817,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__3339a56fa0,3,八、 用補法治療不效者多實；用攻法治療加重者多虛。,107,,43,src_zhengzhi_pdf_0010242,八、 用補法治療不效者多實；用攻法治療加重者多虛。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__10fea29195,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第五節  腹痛,108,,44,src_zhengzhi_pdf_0010243,第五節  腹痛,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5af3a28600,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第六節  泄瀉,111,,45,src_zhengzhi_pdf_0010246,第六節  泄瀉,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__194fbbf7d2,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第七節  痢疾,118,,46,src_zhengzhi_pdf_0010253,第七節  痢疾,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1fc9c1297a,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__194fbbf7d2,3,二、 如血熱瘀阻，腹絞痛較甚者，可酌加地榆、桃仁、赤芍、丹皮等以涼血行瘀。,118,,47,src_zhengzhi_pdf_0010253,二、 如血熱瘀阻，腹絞痛較甚者，可酌加地榆、桃仁、赤芍、丹皮等以涼血行瘀。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__9a28217137,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第八節  便祕,121,,48,src_zhengzhi_pdf_0010256,第八節  便祕,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__9996d9f71c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__9a28217137,3,一、問診時要瞭解患者平時的生活、飲食、排便習慣，以辨明便秘的原因。,122,,49,src_zhengzhi_pdf_0010257,一、問診時要瞭解患者平時的生活、飲食、排便習慣，以辨明便秘的原因。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__01fa456239,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第九節  吐血,126,,50,src_zhengzhi_pdf_0010261,第九節  吐血,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d57577009f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__5eb2b93285,2,第十節  便血,128,,51,src_zhengzhi_pdf_0010263,第十節  便血,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c1adfca492,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__d57577009f,3,一、 把便血分為腸風、臟毒和結陰。並認為三者病因不同，臨床表現亦異。,131,,52,src_zhengzhi_pdf_0010266,一、 把便血分為腸風、臟毒和結陰。並認為三者病因不同，臨床表現亦異。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__192949bded,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__d57577009f,3,二、 自外感得者曰腸風，隨感隨見，所以色鮮，多在糞前，自大腸氣分來也。,131,,53,src_zhengzhi_pdf_0010266,二、 自外感得者曰腸風，隨感隨見，所以色鮮，多在糞前，自大腸氣分來也。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e42859dd22,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__d57577009f,3,三、 自內傷得者曰臟毒，積久乃來，所以色黯，多在糞後，自小腸血分來也。,131,,54,src_zhengzhi_pdf_0010266,三、 自內傷得者曰臟毒，積久乃來，所以色黯，多在糞後，自小腸血分來也。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__b01a3211a6,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__d57577009f,3,一、 銀翹散加通草、滑石。,132,,55,src_zhengzhi_pdf_0010267,一、 銀翹散加通草、滑石。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__277e83001b,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__d57577009f,3,二、 加減：(一)風邪較盛，身痛惡風，水泡較多，,132,,56,src_zhengzhi_pdf_0010267,二、 加減：(一)風邪較盛，身痛惡風，水泡較多，,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__016c7fd014,zhengzhi_pdf,zhengzhi_pdf,,1,第八章  肝膽系病證,141,,57,src_zhengzhi_pdf_0010276,第八章  肝膽系病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e060ed982f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__016c7fd014,2,第一節  黃疸,141,,58,src_zhengzhi_pdf_0010276,第一節  黃疸,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__60c58642a0,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e060ed982f,3,一、 《金匱要略》，有黃疸專章的論述。,146,,59,src_zhengzhi_pdf_0010281,一、 《金匱要略》，有黃疸專章的論述。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__78dafb4e56,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e060ed982f,3,二、 據其病因，將黃疸分為穀疸、酒疸、女勞疸、黑疸等四種。,146,,60,src_zhengzhi_pdf_0010281,二、 據其病因，將黃疸分為穀疸、酒疸、女勞疸、黑疸等四種。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__f2e9b92861,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__016c7fd014,2,第二節  脇痛,150,,61,src_zhengzhi_pdf_0010285,第二節  脇痛,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__69fdd6e712,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__016c7fd014,2,第三節  臌脹,159,,62,src_zhengzhi_pdf_0010294,第三節  臌脹,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c3f4f4fa94,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__69fdd6e712,3,三、 臌脹又稱鼓脹、單腹脹，膨脝。,163,,63,src_zhengzhi_pdf_0010298,三、 臌脹又稱鼓脹、單腹脹，膨脝。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c6424bacd6,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__69fdd6e712,3,一、病因：,163,,64,src_zhengzhi_pdf_0010298,一、病因：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__fc73b61c4b,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__69fdd6e712,3,二、臌脹的病因，雖分上述四個方面，但形成本病的病機，首先在於肝脾的功能彼此失調，,164,,65,src_zhengzhi_pdf_0010299,二、臌脹的病因，雖分上述四個方面，但形成本病的病機，首先在於肝脾的功能彼此失調，,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__b874bf86c4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__016c7fd014,2,第四節  眩暈,166,,66,src_zhengzhi_pdf_0010301,第四節  眩暈,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ebf54d5d73,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__b874bf86c4,3,一、氣血虛者多見舌質淡嫩，脈細弱,167,,67,src_zhengzhi_pdf_0010302,一、氣血虛者多見舌質淡嫩，脈細弱,pdf_heading_rule,heading detected from PDF text
