formula_id,canonical_name,formula_type_inferred,formula_family_id,alias_list,alias_count,component_count_display_ready,component_source_formula_count,unique_question_count,question_event_count,out_relation_count,in_relation_count,as_base_variant_count,as_variant_to_base_count,canonical_confidence,review_count,ontology_policy
can_4b375d534f,枳實導滯丸,standard_or_unspecified_formula,ffam_f0459850f7f4,,0,0,0,7.0,7.0,7.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_575664dc9e,桃紅四物湯,standard_or_unspecified_formula,ffam_dde75a1d92a8,桃紅四物湯,1,0,0,7.0,7.0,6.0,11.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_32dda23af0,甘草乾姜茯苓白朮湯,standard_or_unspecified_formula,ffam_ed2d6ef02737,甘草乾姜茯苓白朮湯|甘薑苓朮湯,2,0,0,7.0,7.0,6.0,4.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a4451b7ada,生鐵落飲,standard_or_unspecified_formula,ffam_ad13759d5e92,,0,0,0,7.0,7.0,3.0,8.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_50eca2140f,皂莢丸,standard_or_unspecified_formula,ffam_98367e4adc70,皂莢丸,1,0,0,7.0,7.0,5.0,4.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_87fe7d44d8,聖愈湯,standard_or_unspecified_formula,ffam_c20d4e7b5552,聖愈湯,1,0,0,7.0,7.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_28f1c3ef94,膏淋湯,standard_or_unspecified_formula,ffam_a25769e72a5a,,0,7.0,0,7.0,7.0,17.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_95539b984d,茯苓桂枝白朮甘草湯,standard_or_unspecified_formula,ffam_e3e457a4862e,茯苓桂枝白朮甘草湯,1,0,0,7.0,7.0,6.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4e2d5f8781,駐車丸,standard_or_unspecified_formula,ffam_bc522d8a9f24,,0,4.0,0,7.0,7.0,10.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bf2eb40348,麻黃升麻湯,standard_or_unspecified_formula,ffam_a55de389b246,麻黃升麻湯,1,0,0,7.0,7.0,1.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9108e059f2,黃芩加半夏生薑湯,named_variant_or_modified_formula,ffam_8b5dcb8b97bc,黃芩加半夏湯|黃芩加半夏生薑湯|黃芩加半夏生薑湯【傷寒|黃芩加半夏生薑湯【金匱,4,0,0,6.0,8.0,19.0,6.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5def52eacc,桂枝加葛根湯,base_or_family_formula,ffam_54e01fe1716b,桂枝加葛根湯,1,0,0,6.0,7.0,10.0,3.0,1,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6dec689ab1,白虎加桂枝湯,base_or_family_formula,ffam_54e01fe1716b,白虎加桂枝湯,1,0,0,6.0,7.0,11.0,5.0,1,2,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_30a0c009b1,麻黃加朮湯,standard_or_unspecified_formula,ffam_da21dd73ee22,麻黃加朮湯,1,0,0,6.0,7.0,7.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_30bcd1dd93,三石湯,standard_or_unspecified_formula,ffam_b1832499c396,,0,0,0,6.0,6.0,9.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1d3ff57b7f,中滿分消丸,standard_or_unspecified_formula,ffam_dab3b6bb3f9f,,0,16.0,0,6.0,6.0,35.0,8.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b35a4c8c82,二加減正氣散,standard_or_unspecified_formula,ffam_215b2fd9d6d3,,0,0,0,6.0,6.0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1248a1e319,五淋散,standard_or_unspecified_formula,ffam_d5fd5151f82b,五淋散,1,0,0,6.0,6.0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ba6b554ec6,五皮飲,standard_or_unspecified_formula,ffam_70adab91a150,五皮飲,1,5.0,0,6.0,6.0,16.0,11.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_87655fe38c,六磨湯,standard_or_unspecified_formula,ffam_16ee8a112c5a,,0,6.0,0,6.0,6.0,15.0,7.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_78e5c8899b,導痰湯,standard_or_unspecified_formula,ffam_5513cf5650b7,,0,7.0,0,6.0,6.0,17.0,14.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_545cfc2c10,導赤承氣湯,standard_or_unspecified_formula,ffam_99932c2793d4,,0,0,0,6.0,6.0,11.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8100a2329c,復元活血湯,standard_or_unspecified_formula,ffam_1a50dd8972fd,,0,8.0,0,6.0,6.0,19.0,9.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e2c9c6b274,承氣湯,standard_or_unspecified_formula,ffam_fe0ddbc00d17,承氣湯,1,0,0,6.0,6.0,3.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6accb76fb8,杞菊地黃丸,base_or_family_formula,ffam_a34f6830aae5,,0,8.0,0,6.0,6.0,22.0,10.0,1,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_df309dd3d1,清金化痰湯,standard_or_unspecified_formula,ffam_b4aaf57741fb,,0,0,0,6.0,6.0,4.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_c3b9b67359,瀉黃散,standard_or_unspecified_formula,ffam_1b4777e44a2e,,0,5.0,0,6.0,6.0,13.0,8.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_afbce0bd12,牛黃承氣湯,standard_or_unspecified_formula,ffam_a7f75f0b6ef0,,0,0,0,6.0,6.0,10.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_c99aa27fae,犀地清絡飲,standard_or_unspecified_formula,ffam_918c03d721f4,,0,9.0,0,6.0,6.0,26.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_f0aa750445,苦酒湯,standard_or_unspecified_formula,ffam_3c75dd31fd4a,苦酒湯,1,0,0,6.0,6.0,4.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_12a1897545,連梅湯,standard_or_unspecified_formula,ffam_442474f8a8b8,,0,0,0,6.0,6.0,5.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_87a154fb82,金沸草散,standard_or_unspecified_formula,ffam_8ad8c9780190,金沸草散,1,0,0,6.0,6.0,6.0,8.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8de57110c3,阿膠黃芩湯,standard_or_unspecified_formula,ffam_063dc2b92ff4,,0,0,0,6.0,6.0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_efe76f8cba,麥味地黃丸,standard_or_unspecified_formula,ffam_7d576260aae6,麥味地黃丸|麥味地黃丸《丸,2,0,0,6.0,6.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_935f54670b,黃芩滑石湯,standard_or_unspecified_formula,ffam_788bd47b5814,,0,0,0,6.0,6.0,7.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b2ca4cdedd,澤漆湯,standard_or_unspecified_formula,ffam_9714b2cbd32c,澤漆湯,1,0,0,5.0,14.0,12.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bf1d0528e8,桂苓五味甘草湯,base_or_family_formula,ffam_575bfb5cd4cc,桂苓五味甘草湯|茯苓桂枝五味甘草湯,2,0,0,5.0,7.0,6.0,4.0,2,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_47d7a863d3,葵子茯苓散,standard_or_unspecified_formula,ffam_d673ebdc1268,葵子茯苓散,1,0,0,5.0,7.0,5.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_dc9fafa098,厚朴七物湯,standard_or_unspecified_formula,ffam_6e49752dcf3b,厚朴七物湯,1,0,0,5.0,6.0,10.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_15c1cd6128,厚朴大黃湯,standard_or_unspecified_formula,ffam_d5f24a3b2439,厚朴大黃湯,1,0,0,5.0,6.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4354bca76a,栝蔞牡蠣散,standard_or_unspecified_formula,ffam_b86f25125f94,栝蔞牡蠣散,1,0,0,5.0,6.0,4.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_92d4740e5c,桂枝去芍藥加附子湯,named_variant_or_modified_formula,ffam_54e01fe1716b,桂枝去芍藥加附子湯,1,0,0,5.0,6.0,7.0,1.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_17d6d4d2a6,白朮附子湯,named_variant_or_modified_formula,ffam_e414e0d7c4bc,去桂加白朮湯|白朮附子湯,2,0,0,5.0,6.0,9.0,3.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4dceaae8e4,竹葉湯,standard_or_unspecified_formula,ffam_31cca3bd0f3e,竹葉湯,1,0,0,5.0,6.0,13.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_49982b9a8b,豬苓散,standard_or_unspecified_formula,ffam_7815d0195fd2,猪苓散|豬苓散,2,0,0,5.0,6.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9e821edd8f,三痹湯,standard_or_unspecified_formula,ffam_15d0cabd880d,三痹湯,1,0,0,5.0,5.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_3cef20471f,五仁橘皮湯,standard_or_unspecified_formula,ffam_7098a24caa4e,,0,0,0,5.0,5.0,5.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_cbbb1b1c86,五味消毒飲,standard_or_unspecified_formula,ffam_da21ed139fa4,,0,5.0,0,5.0,5.0,15.0,7.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_060d35fbde,六一散,standard_or_unspecified_formula,ffam_92684d5c12dc,六一散|六一散《散,2,0,0,5.0,5.0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8eacfcb489,十全大補湯,standard_or_unspecified_formula,ffam_d368e0ef77b8,,0,10.0,0,5.0,5.0,23.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_332760c1c0,大黃蟅蟲丸,standard_or_unspecified_formula,ffam_720098f6fb38,大黃蟅蟲丸,1,0,0,5.0,5.0,3.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1ae8bbb932,妙香散,standard_or_unspecified_formula,ffam_c7c2128ea6f7,,0,11.0,0,5.0,5.0,24.0,5.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_31ea8af2d7,桂枝加大黃湯,named_variant_or_modified_formula,ffam_54e01fe1716b,桂枝加大黃湯,1,0,0,5.0,5.0,8.0,1.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_072d834e75,桂枝去芍藥加麻黃細辛附子湯,base_or_family_formula,ffam_54e01fe1716b,桂枝去芍藥加麻辛附子湯|桂枝去芍藥加麻黃細辛附子湯,2,0,0,5.0,5.0,11.0,3.0,1,2,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_357e549ae3,桂枝茯苓丸,standard_or_unspecified_formula,ffam_77e5150424cd,桂枝茯苓丸|桂枝茯苓丸《丸,2,0,0,5.0,5.0,10.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6ec881141c,桃仁紅花煎,standard_or_unspecified_formula,ffam_1460a96e3375,,0,0,0,5.0,5.0,3.0,5.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_3570630e4f,桃紅飲,standard_or_unspecified_formula,ffam_63929477f5c5,,0,5.0,0,5.0,5.0,13.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_478af3049e,桑白皮湯,standard_or_unspecified_formula,ffam_13fb864d48e2,,0,0,0,5.0,5.0,4.0,7.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_07b9a77f7a,桔梗杏仁煎,standard_or_unspecified_formula,ffam_6a1ed466a528,,0,0,0,5.0,5.0,3.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6b3be11e50,梔子厚朴湯,standard_or_unspecified_formula,ffam_2faae23049a3,梔子厚朴湯,1,0,0,5.0,5.0,4.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_300183280d,槐花散,standard_or_unspecified_formula,ffam_1cd3a8a44bc3,槐花散,1,0,0,5.0,5.0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9b81fe5e3a,清肺飲,standard_or_unspecified_formula,ffam_77bcfe2491ce,清肺飲,1,0,0,5.0,5.0,4.0,7.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_62a649fb54,潤腸丸,standard_or_unspecified_formula,ffam_993ce7746fcf,,0,5.0,0,5.0,5.0,13.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6349a29666,甘草乾薑茯苓白朮湯,standard_or_unspecified_formula,ffam_ea1a74bf0f01,,0,0,0,5.0,5.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_745cdb8317,甘草湯,standard_or_unspecified_formula,ffam_81b43f17a902,甘草湯,1,0,0,5.0,5.0,2.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9963e122b7,生化湯,standard_or_unspecified_formula,ffam_56bd06b7da87,生化湯,1,0,0,5.0,8.0,5.0,5.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_428cb50d0b,當歸六黃湯,standard_or_unspecified_formula,ffam_86238ae487b4,當歸六黃湯,1,7.0,0,5.0,5.0,20.0,9.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_16678a6e1a,當歸四逆加吳茱萸生薑湯,named_variant_or_modified_formula,ffam_d699c68334bb,當歸四逆加吳茱萸生薑湯,1,0,0,5.0,5.0,11.0,1.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_7b9d617901,舟車丸,standard_or_unspecified_formula,ffam_4dc6d456ddaa,,0,10.0,0,5.0,7.0,22.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_639443e7d9,菖蒲鬱金湯,standard_or_unspecified_formula,ffam_80552dbd439c,,0,0,0,5.0,5.0,9.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
