clause_master_id,book_id,book_name,chapter_title,topic_name,section_title,clause_no,clause_type,title,original_text,linked_formulas,linked_formula_ids,linked_symptoms,source_pdf_pages,source_pdf,source_priority,parse_method,review_status,evidence_text
clause_jg_c8feac5c8c,jingui,金匱要略,濕病,濕病,證治｜表實證,20.0,證治,證治｜表實證,寒濕在表：濕家身煩疼，可與麻黃加朮湯發其汗為宜，慎不可以火攻之。(20),麻黃加朮湯,can_30a0c009b1,可與麻黃加朮湯發其汗為宜；濕家身煩疼；寒濕在表,15,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,寒濕在表：濕家身煩疼，可與麻黃加朮湯發其汗為宜，慎不可以火攻之。(20)
clause_jg_6a43c6686c,jingui,金匱要略,濕病,濕病,證治｜表實證,21.0,證治,證治｜表實證,風濕在表：病者一身盡疼，發熱，日晡所劇者，名風濕。此病傷於汗出當風 ，或久傷取冷所致也。可與麻黃杏仁薏苡甘草湯。(21),麻黃杏仁薏苡甘草湯,can_b272d7ec13,此病傷於汗出當風；病者一身盡疼；發熱,15,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"風濕在表：病者一身盡疼，發熱，日晡所劇者，名風濕。此病傷於汗出當風
，或久傷取冷所致也。可與麻黃杏仁薏苡甘草湯。(21)"
clause_jg_67e20d8e54,jingui,金匱要略,濕病,濕病,證治｜表實證｜表虛證,22.0,證治,證治｜表實證｜表虛證,風濕表虛：風濕，脈浮身重，汗出惡風者，防己黃耆湯主之。(22),防己黃耆湯,can_a26ad2322b,汗出惡風者；脈浮身重,15,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,風濕表虛：風濕，脈浮身重，汗出惡風者，防己黃耆湯主之。(22)
clause_jg_d7cf14db8a,jingui,金匱要略,濕病,濕病,證治｜表實證｜表虛證,23.0,證治,證治｜表實證｜表虛證,風濕表陽虛：傷寒八九日，風濕相搏，身體疼煩，不能自轉側，不嘔不渴 ，脈浮虛而澀者，桂枝附子湯主之； 若大便堅，小便自利者，去桂加白朮湯主之。(23),桂枝附子湯；去桂加白朮湯,can_70d8a89772；can_17d6d4d2a6,脈浮虛而澀者；傷寒八九日；不能自轉側；小便自利者；若大便堅；不嘔不渴；身體疼煩；陽虛,15,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"風濕表陽虛：傷寒八九日，風濕相搏，身體疼煩，不能自轉側，不嘔不渴
，脈浮虛而澀者，桂枝附子湯主之；
若大便堅，小便自利者，去桂加白朮湯主之。(23)"
clause_jg_67611c42e2,jingui,金匱要略,濕病,濕病,證治｜表實證｜俱虛證,24.0,證治,證治｜表實證｜俱虛證,風濕相搏，骨節疼煩掣痛，不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風 不欲去衣，或身微腫者，甘草附子湯主之。(24),甘草附子湯,can_dba26ca75a,骨節疼煩掣痛；或身微腫者；近之則痛劇；汗出短氣；小便不利；不得屈伸；惡風,15,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"風濕相搏，骨節疼煩掣痛，不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風
不欲去衣，或身微腫者，甘草附子湯主之。(24)"
clause_jg_e5f40c732a,jingui,金匱要略,狐惑,狐惑,狐惑主症,10.0,主症,狐惑主症,狐惑之為病，狀如傷寒，默默欲眠，目不得閉，臥起不安，蝕於喉為惑，蝕於陰為狐， 不欲飲食，惡聞食臭，其面目乍赤、乍黑、乍白。(10),,,臥起不安；傷寒,24,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"狐惑之為病，狀如傷寒，默默欲眠，目不得閉，臥起不安，蝕於喉為惑，蝕於陰為狐，
不欲飲食，惡聞食臭，其面目乍赤、乍黑、乍白。(10)"
clause_jg_db98669baf,jingui,金匱要略,狐惑,狐惑,證治,10.0,證治,證治,蝕於上部則聲喝一作嗄，甘草瀉心湯主之。(10),甘草瀉心湯,can_25ddb73d49,蝕於上部則聲喝一作嗄,24,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,蝕於上部則聲喝一作嗄，甘草瀉心湯主之。(10)
clause_jg_d79829de5e,jingui,金匱要略,狐惑,狐惑,證治,11.0,證治,證治,蝕於下部則咽乾，苦參湯洗之。(11),苦參湯,can_9548aa8499,蝕於下部則咽乾,24,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,蝕於下部則咽乾，苦參湯洗之。(11)
clause_jg_8713dc1f87,jingui,金匱要略,狐惑,狐惑,證治,12.0,證治,證治,蝕於肛者，雄黃熏之。(12),,,,24,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,蝕於肛者，雄黃熏之。(12)
clause_jg_4decc31130,jingui,金匱要略,狐惑,狐惑,證治,13.0,證治,證治,病者脈數，無熱，微煩，默默但欲臥，汗出，初得之三、四日，目赤如鳩眼； 七、八日，目四眥一本此有黃字黑。若能食者，膿已成也，赤豆當歸散主之。(13),赤豆當歸散,can_a9f0081074,目四眥一本此有黃字黑；目赤如鳩眼；默默但欲臥；病者脈數；微煩；無熱；汗出,24,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"病者脈數，無熱，微煩，默默但欲臥，汗出，初得之三、四日，目赤如鳩眼；
七、八日，目四眥一本此有黃字黑。若能食者，膿已成也，赤豆當歸散主之。(13)"
clause_jg_afaaa18a88,jingui,金匱要略,痙病,痙病,症狀｜(7),1.0,症狀,症狀｜(7),太陽病，發熱無汗，反惡寒者，名曰剛痙。(1),,,發熱無汗；反惡寒；太陽病,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,太陽病，發熱無汗，反惡寒者，名曰剛痙。(1)
clause_jg_eececafedb,jingui,金匱要略,痙病,痙病,症狀｜(7),2.0,症狀,症狀｜(7),太陽病，發熱汗出，而不惡寒，名曰柔痙。(2),,,不惡寒；太陽病；汗出；發熱,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"太陽病，發熱汗出，而不惡寒，名曰柔痙。(2)
外感風寒為什麼能引起痙病？
因為外邪客於太陽筋脈，又有津液受傷的內在因素，
筋脈失於濡養，以致邪阻筋脈而起。"
clause_jg_ee3178bc35,jingui,金匱要略,痙病,痙病,預後,3.0,預後,預後,太陽病，發熱，脈沉而細者，名曰痙，為難治。(3),,,太陽病；脈沉；發熱；難治,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,太陽病，發熱，脈沉而細者，名曰痙，為難治。(3)
clause_jg_8c31b92a5e,jingui,金匱要略,痙病,痙病,痙病成因,4.0,成因,痙病成因,太陽病，發汗太多，因致痙。(4),,,發汗太多；因致痙；太陽病,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,太陽病，發汗太多，因致痙。(4)
clause_jg_772702e148,jingui,金匱要略,痙病,痙病,痙病成因,5.0,成因,痙病成因,夫風病，下之則痙，復發汗，必拘急。(5),,,復發汗,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,夫風病，下之則痙，復發汗，必拘急。(5)
clause_jg_5b403eaefa,jingui,金匱要略,痙病,痙病,痙病成因,6.0,成因,痙病成因,瘡家雖身疼痛，不可發汗，汗出則痙。(6),,,不可發汗；身疼痛；汗出,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,瘡家雖身疼痛，不可發汗，汗出則痙。(6)
clause_jg_16d566cd17,jingui,金匱要略,痙病,痙病,預後,8.0,預後,預後,暴腹脹大者，為欲解。脈如故，反伏弦者，痙。(8),,,暴腹脹大；脈如故；反伏弦；欲解,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,暴腹脹大者，為欲解。脈如故，反伏弦者，痙。(8)
clause_jg_e0a164a6e4,jingui,金匱要略,痙病,痙病,症狀｜(7)｜脈,9.0,症狀,症狀｜(7)｜脈,象 夫痙脈，按之緊如弦，直上下行。一作築築而弦。《脈經》云：痙家其脈伏堅，直上下。(9),,,按之緊如弦；直上下行；築築而弦；脈伏；痙脈,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,象 夫痙脈，按之緊如弦，直上下行。一作築築而弦。《脈經》云：痙家其脈伏堅，直上下。(9)
clause_jg_cdb7e2d267,jingui,金匱要略,痙病,痙病,預後,10.0,預後,預後,痙病有灸瘡，難治。(10),,,痙病有灸瘡；難治,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,痙病有灸瘡，難治。(10)
clause_jg_97f47b2a63,jingui,金匱要略,痙病,痙病,治法,11.0,治法,治法,太陽病，其證備，身體強，几几然，脈反沉遲，此為痙，栝蔞桂枝湯主之。(11),栝蔞桂枝湯,can_4d1113ca58,脈反沉遲；身體強；此為痙；太陽病；其證備,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,太陽病，其證備，身體強，几几然，脈反沉遲，此為痙，栝蔞桂枝湯主之。(11)
clause_jg_90495e2033,jingui,金匱要略,痙病,痙病,治法,12.0,治法,治法,太陽病，無汗而小便反少，氣上衝胸，口噤不得語，欲作剛痙，葛根湯主之。(12),葛根湯,can_3d655bf013,無汗而小便反少；口噤不得語；欲作剛痙；氣上衝胸；太陽病,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,太陽病，無汗而小便反少，氣上衝胸，口噤不得語，欲作剛痙，葛根湯主之。(12)
clause_jg_a37bdd8003,jingui,金匱要略,痙病,痙病,治法,13.0,治法,治法,痙為病，一本痙字上有剛字。胸滿，口噤，臥不著席，腳攣急，必齘齒，可與大承氣湯。(13),大承氣湯,can_b8804ab23f,一本痙字上有剛字；臥不著席；腳攣急；痙為病；胸滿；口噤,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,痙為病，一本痙字上有剛字。胸滿，口噤，臥不著席，腳攣急，必齘齒，可與大承氣湯。(13)
clause_jg_3cbd52ef8e,jingui,金匱要略,痙病,痙病,症狀,,症狀,症狀,"病者身熱足寒，頸項強急，惡寒，時頭熱，面赤，目赤，獨頭動搖，卒口噤，背反張者，痙
病也。（若發其汗者，寒濕相得，其表益虛，即惡寒甚。發其汗已，其脈如蛇。一云其脈浛。）",,,發其汗已；其脈如蛇；頸項強；發其汗；其脈浛；面赤；身熱；口噤；惡寒；目赤,12,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,needs_clause_no_review,"病者身熱足寒，頸項強急，惡寒，時頭熱，面赤，目赤，獨頭動搖，卒口噤，背反張者，痙
病也。（若發其汗者，寒濕相得，其表益虛，即惡寒甚。發其汗已，其脈如蛇。一云其脈浛。）"
clause_jg_6c80d5033c,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,原文四飲,1.0,原文,原文四飲,問曰：夫飲有四，何謂也？師曰：有痰飲，有懸飲，有溢飲，有支飲。(1),,,,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,問曰：夫飲有四，何謂也？師曰：有痰飲，有懸飲，有溢飲，有支飲。(1)
clause_jg_cac31105e5,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,原文四飲,2.0,原文,原文四飲,問曰：四飲何以為異？ 師曰：其人素盛今瘦，水走腸間，瀝瀝有聲，謂之痰飲； 飲後水流在脅下，咳唾引痛，謂之懸飲； 飲水流行，歸於四肢，當汗出而不汗出，身體疼重，謂之溢飲； 咳逆倚息，短氣不得臥，其形如腫，謂之支飲。(2),,,不汗出；不得臥；短氣；汗出；咳逆,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"問曰：四飲何以為異？
師曰：其人素盛今瘦，水走腸間，瀝瀝有聲，謂之痰飲；
飲後水流在脅下，咳唾引痛，謂之懸飲；
飲水流行，歸於四肢，當汗出而不汗出，身體疼重，謂之溢飲；
咳逆倚息，短氣不得臥，其形如腫，謂之支飲。(2)"
clause_jg_c06e803298,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,五臟水飲,3.0,筆記,五臟水飲,水在心，心下堅築，短氣，惡水不欲飲。(3),,,心下堅；短氣,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"水在心，心下堅築，短氣，惡水不欲飲。(3)
水在肺，吐涎沫，欲飲水。(4)
水在脾，少氣身重。(5)
水在肝，脅下支滿，嚏而痛。(6)
水在腎，心下悸。(7)"
clause_jg_984b2b15da,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,五臟水飲,4.0,筆記,五臟水飲,水在肺，吐涎沫，欲飲水。(4),,,吐涎沫,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"水在心，心下堅築，短氣，惡水不欲飲。(3)
水在肺，吐涎沫，欲飲水。(4)
水在脾，少氣身重。(5)
水在肝，脅下支滿，嚏而痛。(6)
水在腎，心下悸。(7)"
clause_jg_819a9798c1,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,五臟水飲,5.0,筆記,五臟水飲,水在脾，少氣身重。(5),,,身重,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"水在心，心下堅築，短氣，惡水不欲飲。(3)
水在肺，吐涎沫，欲飲水。(4)
水在脾，少氣身重。(5)
水在肝，脅下支滿，嚏而痛。(6)
水在腎，心下悸。(7)"
clause_jg_fa197b311c,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,五臟水飲,6.0,筆記,五臟水飲,水在肝，脅下支滿，嚏而痛。(6),,,,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"水在心，心下堅築，短氣，惡水不欲飲。(3)
水在肺，吐涎沫，欲飲水。(4)
水在脾，少氣身重。(5)
水在肝，脅下支滿，嚏而痛。(6)
水在腎，心下悸。(7)"
clause_jg_9d2a5dea9b,jingui,金匱要略,痰飲咳嗽病脈證并治第十二,痰飲咳嗽病脈證并治第十二,五臟水飲,7.0,筆記,五臟水飲,水在腎，心下悸。(7),,,心下悸,70,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"水在心，心下堅築，短氣，惡水不欲飲。(3)
水在肺，吐涎沫，欲飲水。(4)
水在脾，少氣身重。(5)
水在肝，脅下支滿，嚏而痛。(6)
水在腎，心下悸。(7)"
