structured_row_id,book_id,book_name,system_chapter,disease_section,source_section,pdf_page,line_no,table_title,pattern_name,pattern_canonical_id,symptoms_text,pathogenesis_text,treatment_method,formulas,formula_canonical_ids,evidence_text,source_pdf,parse_method,confidence,review_status
zz_row_df35789b3e,zhengzhi,中醫證治學,第六章 心系病證,癲癎,第五節 癲癎,82,40,【解析】參考辨證論治表,,,,,,龍膽瀉肝湯；大補元煎；導赤散；定癇丸,can_928a9baaaa；can_37cf56cba2；can_7b82ba00b0；can_13a9db9323,(A)定癇丸(B)導赤散(C)大補元煎(D)龍膽瀉肝湯 | D | 【105-1-臨床二-38】 | 下列有關癲癇之治療，何者錯誤？ | (A)癇症初發，多為陽癇，治以熄風滌痰瀉火為主(B)陰癇不宜以開竅定癇 | (C)可加入全蠍、蜈蚣，以熄風解痙(D)痰濁盛者，可加菖蒲、遠志以開竅化痰止癇 | 【答案】B | 【解題者】CM105張士彥【審題者】CM105邱上銘 | 【出處】承啟版《中醫內科學》知音P.181(癇症) | 【解析】 | (A)正確—明·魯伯嗣《嬰童百問·驚癇》中也有相關記載，認為陽癇，多為初發。 | (B)錯誤—陰癇為偏於虛寒的一種類型。一般病人體質較弱，或癇症反覆發作，正氣漸衰，痰結不 | 化。發作時以補益之劑為主，仍可加入開竅定癇藥物。如心腎虧虛型:大補元煎加全蠍、蜈,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_0eee08fef7,zhengzhi,中醫證治學,第六章 心系病證,癲癎,第五節 癲癎,83,27,,氣血兩虛,can_78bb34bc01,,,,黃耆赤風湯；牛黃清心丸；定癇丸；抑肝散,can_012839e4a0；can_87c08942bc；can_13a9db9323；can_3a2e7f78c1,後天：七情失調；外感六淫，往往病邪雖去，而癇症獨留；跌打損傷，瘀血內留 | 【109-2-臨床二-26】 | 癲癇治則，治療當依其標本緩急而有所區別，如癲癇已無發作而需調養預防復發者，治以下列何方 | 最適當？ | (A)定癇丸(B)河車丸(C)清心丸(D)抑肝散 | 【答案】B | 【出處】《中醫內科證治學》，作者陳榮洲，弘祥出版社，p.142(舊版)p.160(2016仲夏版) | 【解析】本題屬「內科證治學癲癇的範圍」 | 癲癇休止期應注意治療和調養，及時給予調脾胃、和氣血、健腦髓，或參用順氣滌痰、活血化 | 瘀等法使患者體質漸復，則癇證可以逐漸緩解。 | (A)定癇丸：主治肝風痰濁型癲癇。功效：滌痰熄風，開竅定癇 | (B)河車丸：主治久患心風癲，氣血兩虛之症。功效：溫腎補精，益氣養血/新版較適合的答案則 | 為黃耆赤風湯合龍馬自來丹 | (C)清心丸(牛黃清心丸)：主治暑厥。功效：清心開竅 | (D)抑肝散：主治肝經虛熱發搐。功效：平抑肝氣、鎮痙安神 | 癲癇預後應注意補益氣血，故選(B),2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_07aae0c745,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,22,《嘔吐辨證論治表格》,,,大便或溏或結；脘腹脹滿或痛；發熱惡寒；胸脘滿悶；突然嘔吐；噯氣厭食；飲食停滯；頭身疼痛；舌苔膩；脈滑實；嘔吐；舌苔；脈濡,,,藿香正氣散,can_bee70132d0,兼症 | 實 | 證 | 外邪 | 犯胃 | 突然嘔吐，發熱惡寒，頭身疼痛。舌苔 | 白膩，脈濡 | 胸脘滿悶 | 邪犯中焦 | 濁氣上逆 | 疏邪解表 | 化濁和中 | 藿香正氣散 | 飲食 | 停積嘔吐遢腐，噯氣厭食，舌苔膩，脈滑實脘腹脹滿或痛， | 大便或溏或結 | 飲食停滯 | 胃氣窒塞 | 上逆而吐 | 消食化滯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_4d3d56ec52,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,31,,痰飲,can_8696de28e1,大便或溏或結；脘腹脹滿或痛；嘔吐清水痰涎；胸脅支滿；頭眩心悸；噯氣厭食；飲食停滯；舌苔白膩；脘悶不食；舌苔膩；脈滑實；脈滑；嘔吐,,,藿香正氣散；保和丸,can_bee70132d0；can_14b2be885f,濁氣上逆 | 疏邪解表 | 化濁和中 | 藿香正氣散 | 飲食 | 停積嘔吐遢腐，噯氣厭食，舌苔膩，脈滑實脘腹脹滿或痛， | 大便或溏或結 | 飲食停滯 | 胃氣窒塞 | 上逆而吐 | 消食化滯 | 和胃降逆 | 保和丸 | 痰飲 | 內阻 | 嘔吐清水痰涎，頭眩心悸。舌苔白膩， | 脈滑 | 胸脅支滿， | 或脘悶不食 | 中陽不運,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_97aa2342b0,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,43,,痰飲,can_8696de28e1,鬱怒則嘔吐加劇；嘔吐清水痰涎；嘔吐吞酸；胸脅支滿；頭眩心悸；小半夏湯；舌苔白膩；脘悶不食；胸脅滿痛；噯氣頻繁；舌邊紅；脈滑；脈弦,,,苓桂朮甘湯；小半夏湯；保和丸,can_00d802f1e5；can_f51682eb9f；can_14b2be885f,保和丸 | 痰飲 | 內阻 | 嘔吐清水痰涎，頭眩心悸。舌苔白膩， | 脈滑 | 胸脅支滿， | 或脘悶不食 | 中陽不運 | 水飲留聚 | 胃氣不降 | 溫中化飲 | 和胃降逆 | 小半夏湯合 | 苓桂朮甘湯 | 肝氣 | 犯胃嘔吐吞酸，噯氣頻繁，舌邊紅，脈弦胸脅滿痛， | 鬱怒則嘔吐加劇 | 肝鬱犯胃 | 胃失和降 | 疏肝理氣,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_0c46a2440f,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,44,,痰飲,can_8696de28e1,鬱怒則嘔吐加劇；嘔吐清水痰涎；嘔吐吞酸；胸脅支滿；頭眩心悸；小半夏湯；舌苔白膩；脘悶不食；胸脅滿痛；噯氣頻繁；舌邊紅；脈滑；脈弦,,,苓桂朮甘湯；小半夏湯,can_00d802f1e5；can_f51682eb9f,痰飲 | 內阻 | 嘔吐清水痰涎，頭眩心悸。舌苔白膩， | 脈滑 | 胸脅支滿， | 或脘悶不食 | 中陽不運 | 水飲留聚 | 胃氣不降 | 溫中化飲 | 和胃降逆 | 小半夏湯合 | 苓桂朮甘湯 | 肝氣 | 犯胃嘔吐吞酸，噯氣頻繁，舌邊紅，脈弦胸脅滿痛， | 鬱怒則嘔吐加劇 | 肝鬱犯胃 | 胃失和降 | 疏肝理氣 | 和胃降逆,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_fad7c95fd9,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,52,,氣虛,can_1968142cd7,鬱怒則嘔吐加劇；嘔吐吞酸；食入難化；噁心嘔吐；小半夏湯；胸脅滿痛；食欲不振；脘部痞悶；噯氣頻繁；舌邊紅；脈虛弦；脈弦；苔白,,,苓桂朮甘湯；小半夏湯；四七湯,can_00d802f1e5；can_f51682eb9f；can_89dbf7b497,胃氣不降 | 溫中化飲 | 和胃降逆 | 小半夏湯合 | 苓桂朮甘湯 | 肝氣 | 犯胃嘔吐吞酸，噯氣頻繁，舌邊紅，脈弦胸脅滿痛， | 鬱怒則嘔吐加劇 | 肝鬱犯胃 | 胃失和降 | 疏肝理氣 | 和胃降逆 | 四七湯 | 虛 | 證 | 脾胃 | 氣虛 | 食欲不振，食入難化，噁心嘔吐。苔白 | 滑，脈虛弦 | 脘部痞悶，常吐涎沬，大,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_dce3bad7a7,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,64,,脾胃氣虛,can_cbf97cffed,飲食稍多即吐；面色㿠白；食入難化；噁心嘔吐；時作時止；大便溏薄；倦怠無力；食欲不振；四肢不溫；喜暖惡寒；脘部痞悶；脾胃氣虛；舌質淡；脈虛弦；陽虛；脈濡；苔白,,,香砂六君子湯；四七湯,can_925173ebcf；can_89dbf7b497,四七湯 | 虛 | 證 | 脾胃 | 氣虛 | 食欲不振，食入難化，噁心嘔吐。苔白 | 滑，脈虛弦 | 脘部痞悶，常吐涎沬，大 | 便不暢 | 脾胃氣虛 | 納運無力 | 飲脾益氣 | 和胃降逆香砂六君子湯 | 脾胃 | 陽虛 | 飲食稍多即吐，時作時止，喜暖惡寒， | 四肢不溫，大便溏薄。舌質淡，脈濡 | 面色㿠白，倦怠無力，口 | 乾不欲飲 | 脾胃陽虛,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_f85d147061,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,75,,胃陰不足,can_bf66721c22,飲食稍多即吐；嘔吐反覆發作；似飢不欲食；面色㿠白；時作乾嘔；口燥咽乾；大便乾燥；時作時止；大便溏薄；倦怠無力；舌紅少津；四肢不溫；喜暖惡寒；脈細數；舌質淡；脈濡；陽虛,,,香砂六君子湯；理中湯,can_925173ebcf；can_7008adbe0b,飲脾益氣 | 和胃降逆香砂六君子湯 | 脾胃 | 陽虛 | 飲食稍多即吐，時作時止，喜暖惡寒， | 四肢不溫，大便溏薄。舌質淡，脈濡 | 面色㿠白，倦怠無力，口 | 乾不欲飲 | 脾胃陽虛 | 腐熟運化無力 | 溫中健脾 | 和胃降逆 | 理中湯 | 胃陰 | 不足 | 嘔吐反覆發作，時作乾嘔，口燥咽乾。 | 舌紅少津，脈細數 | 似飢不欲食，大便乾燥 | 胃陰不足 | 潤降失司,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_43a96d6955,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,85,,胃陰不足,can_bf66721c22,嘔吐反覆發作；似飢不欲食；發熱惡寒；胸脘滿悶；時作乾嘔；口燥咽乾；大便乾燥；突然嘔吐；舌紅少津；飲食停滯；頭身疼痛；脈細數；舌苔,,,藿香正氣散；麥門冬湯；理中湯,can_bee70132d0；can_5becc09d33；can_7008adbe0b,溫中健脾 | 和胃降逆 | 理中湯 | 胃陰 | 不足 | 嘔吐反覆發作，時作乾嘔，口燥咽乾。 | 舌紅少津，脈細數 | 似飢不欲食，大便乾燥 | 胃陰不足 | 潤降失司 | 滋養胃陰 | 降逆止嘔 | 麥門冬湯 | 歷屆考古題 | 解答 | 【103-2-臨床一-53】 | 某患者主訴早上起床，突然嘔吐，發熱惡寒，頭身疼痛，胸脘滿悶，望舌苔白 | 膩，按脈為濡。下列相關敘述何者最適宜？ | (A)病因為痰飲內阻(B)治法為溫中化飲，和胃降逆 | (C)病機為飲食停滯(D)方藥為藿香正氣散,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_47bcb9e816,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,92,,胃陰不足,can_bf66721c22,嘔吐反覆發作；似飢不欲食；發熱惡寒；胸脘滿悶；時作乾嘔；口燥咽乾；大便乾燥；突然嘔吐；舌紅少津；飲食停滯；頭身疼痛；脈細數；嘔吐；舌苔；苔少,,,參苓白朮散；藿香正氣散；麥門冬湯,can_810753c134；can_bee70132d0；can_5becc09d33,似飢不欲食，大便乾燥 | 胃陰不足 | 潤降失司 | 滋養胃陰 | 降逆止嘔 | 麥門冬湯 | 歷屆考古題 | 解答 | 【103-2-臨床一-53】 | 某患者主訴早上起床，突然嘔吐，發熱惡寒，頭身疼痛，胸脘滿悶，望舌苔白 | 膩，按脈為濡。下列相關敘述何者最適宜？ | (A)病因為痰飲內阻(B)治法為溫中化飲，和胃降逆 | (C)病機為飲食停滯(D)方藥為藿香正氣散 | D | 【104-2-臨床一-53】 | 某患者嘔吐反覆發作，時作乾嘔，口燥咽乾，相關之敘述下列何者錯誤? | (A)常見兼症為似飢不欲食(B)耗傷胃陰所致的嘔吐 | (C)舌紅少津、苔少、脈細數(D)宜用參苓白朮散 | D | 【106-2-臨床一(花東補考)-56】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_f1fbbc42e9,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,84,97,,痰飲內阻,can_dd665510af,嘔吐反覆發作；似飢不欲食；舌紅少津；脘悶不食；發熱惡寒；胸脘滿悶；頭身疼痛；時作乾嘔；口燥咽乾；突然嘔吐；飲食停滯；脈虛弦；苔白滑；脈細數；心悸；苔少；嘔吐；頭眩；舌苔,,,參苓白朮散；藿香正氣散；麥門冬湯,can_810753c134；can_bee70132d0；can_5becc09d33,麥門冬湯 | 歷屆考古題 | 解答 | 【103-2-臨床一-53】 | 某患者主訴早上起床，突然嘔吐，發熱惡寒，頭身疼痛，胸脘滿悶，望舌苔白 | 膩，按脈為濡。下列相關敘述何者最適宜？ | (A)病因為痰飲內阻(B)治法為溫中化飲，和胃降逆 | (C)病機為飲食停滯(D)方藥為藿香正氣散 | D | 【104-2-臨床一-53】 | 某患者嘔吐反覆發作，時作乾嘔，口燥咽乾，相關之敘述下列何者錯誤? | (A)常見兼症為似飢不欲食(B)耗傷胃陰所致的嘔吐 | (C)舌紅少津、苔少、脈細數(D)宜用參苓白朮散 | D | 【106-2-臨床一(花東補考)-56】 | 某患者嘔吐，多為清水痰涎，脘悶不食，醫者用半夏、生薑、茯苓、白朮、甘 | 草、桂枝治療效佳，下列敘述那些選項最正確？ | ①患者苔白滑、脈虛弦②患者兼見頭眩、心悸 | ③病機為邪犯中焦，濁氣上逆④治法為溫中化飲，和胃降逆 | (A)①②(B)①④(C)②③(D)②④,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_8db2f83697,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,85,25,【出處】中醫內科證治學p.144，147，148，150嘔吐[定義、辨證論治、治療原則],脾胃虛寒,can_9fad0039fc,病程較長；大便秘結；發病急驟；吐涎沫；用吐法；嘔吐；乾嘔；治嘔,,,二陳湯,can_9f02adb24e,【解析】 | (A)錯誤。嘔吐又名吐逆，是指食物或痰涎等由胃中上逆而出的病證。有聲有物謂之嘔，有物無聲 | 謂之吐，有聲無物謂之噦(乾嘔)，只吐涎沫謂之吐涎。 | (B)錯誤。嘔吐一證，首先詳辨虛實。實證嘔吐，多因外邪、飲食、七情犯胃所致，發病急驟，病 | 程較短。虛證嘔吐，常為脾胃虛寒，或胃陰不足，失其和降而成，發病較緩，病程較長。 | (C)正確。治嘔要注意藥物配伍宜忌，一般含油脂多及腥臭藥物多不宜作止嘔之劑，如瓜蔞仁、桃 | 仁、阿魏等。而橘皮、生薑、法半夏、代赭石多為治嘔吐要藥，可辨證選用。 | (D)錯誤。若嘔吐劇烈，粥湯入胃即吐出之危重病者，係胃氣衰敗，可用《景岳全書．嘔吐篇》，人 | 參煮粥食之法，此取人參粥以救胃氣。 | 【105-2-臨床一-53】 | 有關嘔吐的論述，下列那些最正確？ | ①嘔吐因於胃腸實熱，又兼大便秘結，切不可下，恐逆病勢 | ②《丹溪心法‧嘔吐》的論治中指出：胃中有熱，膈上有痰者，可用二陳湯加炒山梔、黃連、生 | 薑治療 | ③胃有癰膿、痰飲、食滯所引起的嘔吐均可選用降逆止嘔之劑，冀其胃氣調和，使嘔吐自止，不 | 可以使用吐法 | ④瓜蔞仁、桃仁、阿魏不宜作止嘔之劑 | (A)①③(B)②④(C)①②(D)③④ | 【答案】B | 解題：謝尚諭校稿：方則淳,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_d8aec3e395,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,85,37,,痰飲,can_8696de28e1,大便秘結；苔黃膩；用吐法；發熱；嘔吐,,,枳實導滯丸；二陳湯,can_4b375d534f；can_9f02adb24e,②《丹溪心法‧嘔吐》的論治中指出：胃中有熱，膈上有痰者，可用二陳湯加炒山梔、黃連、生 | 薑治療 | ③胃有癰膿、痰飲、食滯所引起的嘔吐均可選用降逆止嘔之劑，冀其胃氣調和，使嘔吐自止，不 | 可以使用吐法 | ④瓜蔞仁、桃仁、阿魏不宜作止嘔之劑 | (A)①③(B)②④(C)①②(D)③④ | 【答案】B | 解題：謝尚諭校稿：方則淳 | 【出處】《高研參版中醫內科學》知音出版社張伯臾p.284、p.285~286、p291 | 中醫內科證治學電子版(弘祥版)p.86~87 | 【解析】 | ①嘔吐一證可由食滯內停導致。產生的變證有陽明腑實，見嘔吐，大便秘結，伴發熱，苔黃膩，為 | 食積雨濕熱交阻。治宜導滯通腑，兼以清利濕熱，可用枳實導滯丸加減，使濁氣下行，則嘔吐可 | 止。又弘祥內科學提到《醫宗金鑒‧嘔吐喊總括》亦謂“初吐切不可下，恐逆病勢也。”，也提 | 到嘔吐因於胃腸實熱，又兼大便秘結的，必要時就可用下法，→因此①錯。 | ②《丹溪心法‧嘔吐‧二十九》亦指出：胃中有火與痰而嘔者…又曰：胃中有熱，膈上有痰者，可,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_fb082b1da7,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,86,2,,,,治嘔；下利；嘔吐,,,二陳湯,can_9f02adb24e,80 | 用二陳湯加炒山梔、黃連、生薑。→故②對 | ③《金匱要略‧嘔吐噦下利病脈證治》：『夫嘔家有癰膿，不可治嘔，膿盡自癒。』→故③錯 | ④弘祥內科學提到治療嘔吐要注意藥物的配伍宜忌，一般含油質多及有腥臭氣味之藥物，多不宜作 | 止嘔之劑，如瓜簍仁、桃仁、阿魏等。→故④對 | 臨床二-中醫內科學題目整併 | 歷屆考古題 | 解答 | 【104-1-臨床二-16】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_1f5710e8d7,zhengzhi,中醫證治學,第七章 脾胃系病證,嘔吐,第一節 嘔吐,86,35,,,,嘔吐清水痰涎；噁心嘔吐；面色蒼白；小半夏湯；苔白膩；脈滑；嘔吐；畏寒；心悸；頭眩；肢冷,,,香砂六君子湯；苓桂朮甘湯；半夏厚朴湯；新加香薷飲；藿香正氣散；橘皮竹茹湯；小半夏湯；麥門冬湯；平胃散；益胃湯；左金丸,can_925173ebcf；can_00d802f1e5；can_5cbce770ff；can_3ef5308d66；can_bee70132d0；can_4da66939b9；can_f51682eb9f；can_5becc09d33；can_b0abe49c63；can_18598e5f75；can_6d61afc89b,(A)平胃散(B)藿香正氣散(C)香蘇飲(D)新加香薷飲 | B | 【107-2-臨床二-48】 | 57歲劉女士因第三期胃癌切除三分之二的胃部，在化學治療期間發作噁心嘔吐， | 食不下咽，胸口悶，身體劇瘦，語音低微，不欲多言，面色蒼白，肢冷畏寒。治 | 以下列何方最適合？ | (A)沙參麥冬飲(B)益胃湯(C)橘皮竹茹湯(D)香砂六君子湯 | D | 【109-2-臨床二-45】 | 68歲林先生罹患胃癌，主訴化療後常會出現噁心嘔吐，嘔吐清水痰涎，脘悶不 | 食，頭眩，心悸，苔白膩，脈滑，治以下列何方最適當？ | (A)半夏厚朴湯合左金丸(B)麥門冬湯 | (C)小半夏湯合苓桂朮甘湯(D)藿香正氣散 | C | 【103-2-臨床二-10】 | 嘔吐物的性質常反映病變的寒熱虛實及病變臟腑，下列敘述何者錯誤？,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
